construction	candidate_id	source_file	turn_index_zero_based	participant	matched_surface_span	matched_pos	text	previous_text	next_text
AA07	aa07-60c64931a3ef241d5305	FC-R013b_v.cha	219	XXB	嘅建築物	u+n	有個好大嘅-嘅建築物.	不過問題佢即係當佢行出來,大家着晒西裝,好靚仔噉樣.	好宏偉噉.
AA07	aa07-cd841d8391e37223c90d	FC-R013b_v.cha	230	XXB	嘅變遷	u+vn	即係有啲-有啲重要嘅變遷固然.	即係-即係有啲中層唔係好走𡃉其實.	即係永遠都有𡃉喇.
AA07	aa07-3c11a6f660662c473e9f	FC-R013b_v.cha	245	XXC	嘅女性	u+n	即係如果想話有虛名嘅女性要做哩一行呢其實係唔啱嘅.	我個人好自閉𡃉,我覺得.	其實電視台呢相對來講,我覺得做其他行業來講,比其他行業更簡單啊.
AA07	aa07-30445163543c6eced4ef	FC-R013b_v.cha	262	XXB	嘅嘢	u+n	做啲好無聊嘅嘢啊.	係啊.	即係劃花你塊面啊,噉樣.
AA07	aa07-89e66831a120e22b2f10	FC-R013b_v.cha	269	XXA	嘅時候	u+n	哩個訪問去到尾嘅時候呢,亦都係即係多謝余永姍女士呢係點題地噉解咗呢,點解亞視今時今日係會變成噉.	噉變咗我哋覺得其實我哋有啲問題就係即係我哋係-係到五十歲都重係會好幼稚啊可能.	唔係.
AA07	aa07-715983141260f8ecf770	FC-R013b_v.cha	274	XXD	嘅image	u+xn	但係你係公關嘅image.	即係你好需要維持個童心吖嗎.	你唔可以俾人睇到係噉.
AA07	aa07-c067e651dda289511c44	FC-R013b_v.cha	277	XXC	嘅時代	u+n	"即係亞視今日"""",譬如你邱生嘅時代呢,就係佢分廁紙俾大家逐格𠺢嗎."	好多傳-好多傳說𠺢嗎.	噉樣噉樣.
AA07	aa07-96bfd87ac8ad4c40b68f	FC-R013b_v.cha	286	XXA	嘅環境	u+n	噉我哋呢即係都希望呢余永姍呢,譬如佢頭先所講呢,就而家喺一個好愜意嘅環境裏邊可以工作喇.	噉姑勿論點都好喇.	不論我哋睇到嘅電視節目係乜嘢都好喇.
AA07	aa07-1ac3061e283ca4f32db8	FC-R013b_v.cha	287	XXA	嘅電視	u+n	不論我哋睇到嘅電視節目係乜嘢都好喇.	噉我哋呢即係都希望呢余永姍呢,譬如佢頭先所講呢,就而家喺一個好愜意嘅環境裏邊可以工作喇.	都希望呢,佢可以繼續呢喺哩度即係快樂地創作.
AA07	aa07-43780d9b3dd27fe88311	FC-R013b_v.cha	289	XXD	嘅創意	u+n	繼續佢嘅創意.	都希望呢,佢可以繼續呢喺哩度即係快樂地創作.	生命力好強啊.
AA07	aa07-bc06a305124d81847769	FC-R013b_v.cha	297	XXA	嘅地方	u+n	即係尤其是越有制度嘅地方呢,就變咗係越難去推行哩一樣嘢.	都係難嘅.	俾多啲嘢TVB抄下吖嗎希望你哋.
AA07	aa07-3a08d1f673aeb8ac298b	FC-R016_v.cha	1	XXA	嘅數字	u+n	噉然之後呢,發現呢都幾,誒,震撼性嘅數字呢,就係話有八成嘅市民呢,就係好擔憂自己嘅人身安全啊,即係生活喺台北.	噉𠻺最近呢就喺新聞裏邊呢睇到呢,就係話喺台北呢,就做咗一個民意調查啊.	嗯.
AA07	aa07-6e59b4ac9c616d442f7f	FC-R016_v.cha	1	XXA	嘅市民	u+n	噉然之後呢,發現呢都幾,誒,震撼性嘅數字呢,就係話有八成嘅市民呢,就係好擔憂自己嘅人身安全啊,即係生活喺台北.	噉𠻺最近呢就喺新聞裏邊呢睇到呢,就係話喺台北呢,就做咗一個民意調查啊.	嗯.
AA07	aa07-e6e58948d4304b30f6f4	FC-R016_v.cha	1	XXA	嘅人身安全	u+n	噉然之後呢,發現呢都幾,誒,震撼性嘅數字呢,就係話有八成嘅市民呢,就係好擔憂自己嘅人身安全啊,即係生活喺台北.	噉𠻺最近呢就喺新聞裏邊呢睇到呢,就係話喺台北呢,就做咗一個民意調查啊.	嗯.
AA07	aa07-03ac67d5527993d39472	FC-R016_v.cha	7	XXA	嘅綁架	u+vn	噉𠻺另外呢,即早前啲白冰冰嘅綁架案嘅事件呢.	嗯.	係啊.
AA07	aa07-64a327cf82f775467dc9	FC-R016_v.cha	7	XXA	嘅事件	u+n	噉𠻺另外呢,即早前啲白冰冰嘅綁架案嘅事件呢.	嗯.	係啊.
AA07	aa07-47e4a29de42b5caeaa1e	FC-R016_v.cha	27	XXB	嘅新聞	u+n	"""即係噉樣嘅新聞嘅."	"噉佢打電話警署就話""我係好嬲佢,我決定生出來,然之後閹咗佢."	嘩.
AA07	aa07-fd534c347e19ce13d1c1	FC-R016_v.cha	36	XXB	嘅新聞	u+n	"""即係有段噉嘅新聞噉樣𡃉."	"憎佢話""嗱,我直頭話俾佢聽啊你個仔來啊,生出來,我閹咗佢."	嗯.
AA07	aa07-6617793b72e71a662077	FC-R016_v.cha	68	XXA	嘅嘢	u+n	噉另外喇,但係你喺交通公路上面呢,譬如巴士都係即係相當之危險嘅嘢啊.	托賴喇吓,即係叫做,喀.	係啊.
AA07	aa07-1fc23cb7646268f62d51	FC-R016_v.cha	70	XXA	嘅案件	u+n	高空擲物嘅案件啊.	係啊.	以至到呢,就係即係近排嘅呢個炸彈啊.
AA07	aa07-dc5789ef3addf2446bb1	FC-R016_v.cha	84	XXB	嘅國家	u+n	即係冇對比啊,即係冇同其他一啲即係更加差嘅國家嗰啲地方吖.	冇對比起上來嘅呢,就係驚嘅.	唔係.
AA07	aa07-4cd41b9d99eb7ea072ff	FC-R016_v.cha	129	XXA	嘅數據	u+n	噉𠻺會唔會話報紙𠻺做一啲噉嘅數據調查?	係.	有嘅話,我哋再同大家講講.
AA07	aa07-ff76decd4df17a91e9e0	FC-R017_v.cha	0	XXA	嘅時勢	u+n	噉就,誒,哩一個失業數字呢,即係攀升呢,似乎呢今年呢,都幾難呢,係即係逆轉哩一個噉嘅時勢嘅.		嗯.
AA07	aa07-5f1ca8713f5ae26958c7	FC-R017_v.cha	2	XXA	嘅市民	u+n	噉𠻺但係呢,即係過往呢,通常一提到話失業呢,可能呢都會係講𡁵一啲比較基層嘅市民喇.	嗯.	係.
AA07	aa07-e23e3111b5f00bc5566a	FC-R017_v.cha	4	XXA	嘅市民	u+n	或者係即係下層一啲嘅市民喇.	係.	噉𠻺但係呢,就今時今日呢,已經呢就喺哩一個,誒,即係中層方面嘅,誒,即係中位收入原本揾開,即係所謂社會裏邊嘅中產人士呢,都有,誒,頗多失業嘅情況呢,嗰個數字呢,都係幾得人驚𡃉.
AA07	aa07-1d157dd29a8be3769877	FC-R017_v.cha	5	XXA	嘅中產人士	u+n	噉𠻺但係呢,就今時今日呢,已經呢就喺哩一個,誒,即係中層方面嘅,誒,即係中位收入原本揾開,即係所謂社會裏邊嘅中產人士呢,都有,誒,頗多失業嘅情況呢,嗰個數字呢,都係幾得人驚𡃉.	或者係即係下層一啲嘅市民喇.	噉𠻺譬如呢,即係就住哩一個九八年來計喇,噉𠻺就即係登記要揾職位嘅呢,都有成即係,誒,萬幾人啊,即係喺二月嘅時候.
AA07	aa07-a269bc335268878853d4	FC-R017_v.cha	5	XXA	嘅情況	u+n	噉𠻺但係呢,就今時今日呢,已經呢就喺哩一個,誒,即係中層方面嘅,誒,即係中位收入原本揾開,即係所謂社會裏邊嘅中產人士呢,都有,誒,頗多失業嘅情況呢,嗰個數字呢,都係幾得人驚𡃉.	或者係即係下層一啲嘅市民喇.	噉𠻺譬如呢,即係就住哩一個九八年來計喇,噉𠻺就即係登記要揾職位嘅呢,都有成即係,誒,萬幾人啊,即係喺二月嘅時候.
AA07	aa07-2f539d459c9924bb750b	FC-R017_v.cha	6	XXA	嘅時候	u+n	噉𠻺譬如呢,即係就住哩一個九八年來計喇,噉𠻺就即係登記要揾職位嘅呢,都有成即係,誒,萬幾人啊,即係喺二月嘅時候.	噉𠻺但係呢,就今時今日呢,已經呢就喺哩一個,誒,即係中層方面嘅,誒,即係中位收入原本揾開,即係所謂社會裏邊嘅中產人士呢,都有,誒,頗多失業嘅情況呢,嗰個數字呢,都係幾得人驚𡃉.	噉呢就,誒,成功嘅個案𠻺得千幾𡃉咋.
AA07	aa07-257406c415236491c351	FC-R017_v.cha	7	XXA	嘅個案	u+n	噉呢就,誒,成功嘅個案𠻺得千幾𡃉咋.	噉𠻺譬如呢,即係就住哩一個九八年來計喇,噉𠻺就即係登記要揾職位嘅呢,都有成即係,誒,萬幾人啊,即係喺二月嘅時候.	係.
AA07	aa07-eca292629e8e20aef3f9	FC-R017_v.cha	11	XXA	嘅位	u+q	係話即係可以繼續喺哩間公司服務落去啊,即係會唔會有晉升機會都唔知,但係已經似乎係去到一個呢,幾穩定嘅位來𠺢嗎.	嗯.	即係諗都諗唔到,吓,點解會係噉.
AA07	aa07-d18465104c325256de22	FC-R017_v.cha	17	XXA	嘅員工	u+n	即係舉例譬如話早排,誒,誒,本地嗰間航空公司,噉一裁員來計呢,就即係幾大部份呢,即係唔係一啲基層嘅員工喎,反而呢就係一啲中層嘅管理人員.	係.	佢哋人工貴吖嗎.
AA07	aa07-f195e00ded9fee6e0463	FC-R017_v.cha	17	XXA	嘅管理	u+n	即係舉例譬如話早排,誒,誒,本地嗰間航空公司,噉一裁員來計呢,就即係幾大部份呢,即係唔係一啲基層嘅員工喎,反而呢就係一啲中層嘅管理人員.	係.	佢哋人工貴吖嗎.
AA07	aa07-62bd29cf5e2de6654c6e	FC-R017_v.cha	20	XXA	嘅崗位	u+n	噉有好多時候譬如話係嗰個實質上佢哋嘅崗位上邊嗰個工作量呢,其實唔係咁多.	一來人工貴,同埋呢就係話即係年資𠻺比較高.	又或者係好多嘢可以俾其他人呢分擔咗來做啊.
AA07	aa07-af565484f79ac1fecaa6	FC-R017_v.cha	22	XXA	嘅人	u+n	即係你一個人去做一樣嘢,噉可能呢,我揾三個平啲嘅人來做咗去呢,加埋都唔夠你份人工咁貴.	又或者係好多嘢可以俾其他人呢分擔咗來做啊.	嗯.
AA07	aa07-05fd26e59a1e819654d8	FC-R017_v.cha	27	XXA	嘅時間	u+n	噉你按返嗰個,誒,每年即係,誒,加人工嗰個比例來計,噉𠻺儲咗咁長嘅時間,誒,即係都會係一個累積嘅數喺度.	係.	噉哩個都會係目前呢即係,誒,幾大嘅問題.
AA07	aa07-6eab25c32c8d8cbb408c	FC-R017_v.cha	27	XXA	嘅數	u+n	噉你按返嗰個,誒,每年即係,誒,加人工嗰個比例來計,噉𠻺儲咗咁長嘅時間,誒,即係都會係一個累積嘅數喺度.	係.	噉哩個都會係目前呢即係,誒,幾大嘅問題.
AA07	aa07-e1713e047f35b7346ef2	FC-R017_v.cha	28	XXA	嘅問題	u+n	噉哩個都會係目前呢即係,誒,幾大嘅問題.	噉你按返嗰個,誒,每年即係,誒,加人工嗰個比例來計,噉𠻺儲咗咁長嘅時間,誒,即係都會係一個累積嘅數喺度.	噉而哩啲人呢,又好笑,有啲個案呢,就係話,即係佢其實係有個幾高嘅quali𡃉,譬如話有個大學畢業證書,或者有啲乜嘢文憑噉樣樣.
AA07	aa07-f054f9d85d7b1e898a73	FC-R017_v.cha	29	XXA	嘅quali	u+xn	噉而哩啲人呢,又好笑,有啲個案呢,就係話,即係佢其實係有個幾高嘅quali𡃉,譬如話有個大學畢業證書,或者有啲乜嘢文憑噉樣樣.	噉哩個都會係目前呢即係,誒,幾大嘅問題.	噉但係,因為呢,做咗咁耐,或者係,都唔知擗去邊𡃉嚹嗰份嘢.
AA07	aa07-24a6a2562b3c92bc656b	FC-R017_v.cha	33	XXA	嘅時候	u+n	噉𠻺冇諗過自己會斷纜𡃉,即係嗰份證書,或者係求職嘅時候即係嗰啲推薦書啊,履歷.	嗯.	都已經唔見晒嘞.
AA07	aa07-c99e917c99440fef1ee4	FC-R017_v.cha	88	XXB	嘅華人	u+n	估計呢,就會可能如果即係佢哋而家申請𡁵,即係成班聯合晒啲所有嘅華人商鋪啊,同埋一啲西人嘅鋪頭呢.	係啊.	嗯.
AA07	aa07-2562e957d18e6f9a9894	FC-R017_v.cha	88	XXB	嘅鋪頭	u+n	估計呢,就會可能如果即係佢哋而家申請𡁵,即係成班聯合晒啲所有嘅華人商鋪啊,同埋一啲西人嘅鋪頭呢.	係啊.	嗯.
AA07	aa07-2787a8326d7300bee637	FC-R017_v.cha	92	XXB	嘅鋪頭	u+n	如果搞唔掂呢,可能有八成嘅鋪頭呢,話特別係餐館要執笠啊.	業內人士,即係可唔可以減稅嗰啲.	嘩.
AA07	aa07-dc30e8f8c1731eafdc07	FC-R017_v.cha	100	XXA	嘅嘢	u+n	即係所有為皮嘅嘢喇,係唔係啊?	係啊.	物業稅啊.
AA07	aa07-8b519cfd22872fdf8d17	FC-R017_v.cha	113	XXA	嘅問題	u+n	噉你返到來,噉𠻺一樣嚹喎,同樣面對一樣嘅問題.	但係呢度都唔係好景吖嗎,大佬,即係話.	係.
AA07	aa07-3fc92ea87c09daf89fa7	FC-R017_v.cha	118	XXA	嘅時候	u+n	根本係喺度即大家諗下點樣渡過哩個難關嘅時候.	即係而家.	即係唔好講話你外來要返來,即係開餐館喇.
AA07	aa07-9ab8fc23eb7c1ac2ea9c	FC-R017_v.cha	124	XXA	嘅競爭	u+vn	即係基本上你都係喺嗰個咁劇烈嘅競爭同埋呢,即係消費咁疲弱嘅情況底下呢,即係所有東主都諗住係即係渡過哩一個嚴冬.	一模一樣啫嗎.	但係呢,就唔知佢幾時呢,先至係有哩個即係春天可以出現.
AA07	aa07-48a1008631108ec10013	FC-R017_v.cha	124	XXA	嘅情況	u+n	即係基本上你都係喺嗰個咁劇烈嘅競爭同埋呢,即係消費咁疲弱嘅情況底下呢,即係所有東主都諗住係即係渡過哩一個嚴冬.	一模一樣啫嗎.	但係呢,就唔知佢幾時呢,先至係有哩個即係春天可以出現.
AA07	aa07-dddced2077d48681023c	FC-R017_v.cha	150	XXA	嘅管理人員	u+n	就似乎呢,有幾大部份呢都係來自一啲中層嘅管理人員啊噉樣.	嗯.	嗯.
AA07	aa07-ad73ef282706df1a7c31	FC-R017_v.cha	153	XXA	嘅時間	u+n	即係好多公司要繼續營運嘅時間呢,當然呢即係削減佢哋自己嘅開支呢,就會揀咗呢就係話中層嗰班服務年資比較高,累積嘅即係薪酬亦都係會高.	噉當然經濟唔好喇.	嗯.
AA07	aa07-220f3bd84ae9048168f8	FC-R017_v.cha	153	XXA	嘅開支	u+n	即係好多公司要繼續營運嘅時間呢,當然呢即係削減佢哋自己嘅開支呢,就會揀咗呢就係話中層嗰班服務年資比較高,累積嘅即係薪酬亦都係會高.	噉當然經濟唔好喇.	嗯.
AA07	aa07-7875d4dce6be5416a4cc	FC-R017_v.cha	155	XXA	嘅同事	u+n	嘅嗰啲人呢,噉然之後就會揾一啲即比較上,誒,其他嘅同事呢來到分擔咗佢嘅工作啊,噉𠻺令到即係佢哋𠻺變成啲失業大軍裏邊嘅其中之一份子啊噉樣.	嗯.	噉哩個呢,其實返返去呢,就係話喺嗰個架構方面,我覺得要檢討嗰個問題囖.
AA07	aa07-8066f9dbd201272d8234	FC-R017_v.cha	155	XXA	嘅工作	u+n	嘅嗰啲人呢,噉然之後就會揾一啲即比較上,誒,其他嘅同事呢來到分擔咗佢嘅工作啊,噉𠻺令到即係佢哋𠻺變成啲失業大軍裏邊嘅其中之一份子啊噉樣.	嗯.	噉哩個呢,其實返返去呢,就係話喺嗰個架構方面,我覺得要檢討嗰個問題囖.
AA07	aa07-631514d513d84a9c01c2	FC-R017_v.cha	163	XXA	嘅青春	u+n	噉𠻺慢慢呢,即係譬如話奉獻咗你,十多廿年嘅青春,做到去一個經理或者係一個主任譬如噉樣嘅位置裏邊.	即係譬如你加入一間公司,由一個小職員開始做起.	係.
AA07	aa07-ee353fc46a1034fccebf	FC-R017_v.cha	163	XXA	嘅位置	u+n	噉𠻺慢慢呢,即係譬如話奉獻咗你,十多廿年嘅青春,做到去一個經理或者係一個主任譬如噉樣嘅位置裏邊.	即係譬如你加入一間公司,由一個小職員開始做起.	係.
AA07	aa07-5b4b672eddeec7de7818	FC-R017_v.cha	171	XXA	嘅時間	u+n	噉𠻺然之後呢,但係一去到呢,真係睇一睇盤數,或者外邊即係生意啊,各樣嘢嘅時間,就即係好現實嘞嗰樣嘢就.	喺哩間公司裏邊服務,係唔係啊?	對唔住嚹.
AA07	aa07-0037e5dcfb98d3526f9c	FC-R017_v.cha	174	XXA	嘅時候	u+n	真係要講一聲即係對唔住嘅時候.	噉冇辦法.	噉但係哩啲人跟住落來係點樣樣呢?
AA07	aa07-ff86bb42545cb3a119bd	FC-R017_v.cha	188	XXA	嘅時候	u+n	"嘅時候,啲數字同你來講,即係作為即係一個公司嘅決策人裏邊就""哎吔生意真係難做."	係.	"""噉嗰啲."
AA07	aa07-425e807a0e3081ae7db1	FC-R017_v.cha	188	XXA	嘅決策人	u+n	"嘅時候,啲數字同你來講,即係作為即係一個公司嘅決策人裏邊就""哎吔生意真係難做."	係.	"""噉嗰啲."
AA07	aa07-5997235c65783ab31020	FC-R017_v.cha	194	XXA	嘅時候	u+n	即係你冇嗰個競爭力嘅時候,噉𠻺冇辦法嚹.	係.	你只能夠就係縮皮.
AA07	aa07-a65a2410f16e084ffe68	FC-R017_v.cha	198	XXA	嘅公司	u+n	即係一個傳統嘅公司嘅制度.	嗯.	係.
AA07	aa07-030cbfe08a305f387f0f	FC-R017_v.cha	198	XXA	嘅制度	u+n	即係一個傳統嘅公司嘅制度.	嗯.	係.
AA07	aa07-74283caa775664bc3f0f	FC-R017_v.cha	200	XXA	嘅情況	u+n	除咗話啲即係經濟好景,或者係即係滑落,會帶來即係哩啲沖擊之外,噉𠻺其實而家高科技都會係有哩啲噉嘅情況出現嘅.	係.	係啊,係啊,係啊.
AA07	aa07-22e2903fd462ddc54d17	FC-R017_v.cha	203	XXA	嘅人	u+n	人手呢,就即係你需要喺一間公司裏邊擺嘅人呢,就越來越少嘅.	人手越來越少啊.	嗯.
AA07	aa07-fcb5cb6da176efef734c	FC-R017_v.cha	205	XXA	嘅時間	u+n	亦都理論上呢,即係由於即係透過即係譬如電腦啊,或者通訊啊,資訊發達啊,等等嘅,誒,誒,新嘅哩啲硬件呢,出現嘅時間呢,或者啲新嘅科技上邊嘅制度出現呢,其實即係根本人喺間公司裏邊係理論上真係越來越少人𡃉.	嗯.	嗯.
AA07	aa07-fcfbfd4fe1a87fff3e94	FC-R017_v.cha	205	XXA	嘅科技	u+n	亦都理論上呢,即係由於即係透過即係譬如電腦啊,或者通訊啊,資訊發達啊,等等嘅,誒,誒,新嘅哩啲硬件呢,出現嘅時間呢,或者啲新嘅科技上邊嘅制度出現呢,其實即係根本人喺間公司裏邊係理論上真係越來越少人𡃉.	嗯.	嗯.
AA07	aa07-7d3fb5871e1ad3c15551	FC-R017_v.cha	205	XXA	嘅制度	u+n	亦都理論上呢,即係由於即係透過即係譬如電腦啊,或者通訊啊,資訊發達啊,等等嘅,誒,誒,新嘅哩啲硬件呢,出現嘅時間呢,或者啲新嘅科技上邊嘅制度出現呢,其實即係根本人喺間公司裏邊係理論上真係越來越少人𡃉.	嗯.	嗯.
AA07	aa07-109792c039c243080743	FC-R017_v.cha	209	XXA	嘅日子	u+n	噉即係其實應該呢,係應該準備定呢,來𡁵嘅日子裏邊呢,即係唔好諗住喺間公司裏邊呢,係可以即係𠻺打一世工啊噉樣樣.	係啊.	嗯.
AA07	aa07-09d1bad0ef94bff37b54	FC-R017_v.cha	224	XXA	嘅諗法	u+n	因為譬如你,啊我譬如,誒,誒,我個人唔係咁,誒,誒,有乜嘢大嘅諗法嘅,或者即係對自己嘅事冇乜野心,只係希望呢,嗱,我付出我可以做到嘅能力,噉呢就即係交俾間公司嚹,然之後交俾間公司呢,就,誒,穩穩陣陣喇,我又唔會犯錯,總言之交落來嘅嘢我𠻺做好,喀.	係.	誒,噉但係哩間公司亦都有好多福利係俾你,你過往係享有慣,譬如醫療福利啊,保險啊,誒,即係,誒,公積金啊,即係等等哩啲呢.
AA07	aa07-0c5028c144e1ccfb6a35	FC-R017_v.cha	224	XXA	嘅事	u+n	因為譬如你,啊我譬如,誒,誒,我個人唔係咁,誒,誒,有乜嘢大嘅諗法嘅,或者即係對自己嘅事冇乜野心,只係希望呢,嗱,我付出我可以做到嘅能力,噉呢就即係交俾間公司嚹,然之後交俾間公司呢,就,誒,穩穩陣陣喇,我又唔會犯錯,總言之交落來嘅嘢我𠻺做好,喀.	係.	誒,噉但係哩間公司亦都有好多福利係俾你,你過往係享有慣,譬如醫療福利啊,保險啊,誒,即係,誒,公積金啊,即係等等哩啲呢.
AA07	aa07-250062d62b0985a89c50	FC-R017_v.cha	224	XXA	嘅能力	u+n	因為譬如你,啊我譬如,誒,誒,我個人唔係咁,誒,誒,有乜嘢大嘅諗法嘅,或者即係對自己嘅事冇乜野心,只係希望呢,嗱,我付出我可以做到嘅能力,噉呢就即係交俾間公司嚹,然之後交俾間公司呢,就,誒,穩穩陣陣喇,我又唔會犯錯,總言之交落來嘅嘢我𠻺做好,喀.	係.	誒,噉但係哩間公司亦都有好多福利係俾你,你過往係享有慣,譬如醫療福利啊,保險啊,誒,即係,誒,公積金啊,即係等等哩啲呢.
AA07	aa07-1e133b70137ec164321f	FC-R017_v.cha	224	XXA	嘅嘢	u+n	因為譬如你,啊我譬如,誒,誒,我個人唔係咁,誒,誒,有乜嘢大嘅諗法嘅,或者即係對自己嘅事冇乜野心,只係希望呢,嗱,我付出我可以做到嘅能力,噉呢就即係交俾間公司嚹,然之後交俾間公司呢,就,誒,穩穩陣陣喇,我又唔會犯錯,總言之交落來嘅嘢我𠻺做好,喀.	係.	誒,噉但係哩間公司亦都有好多福利係俾你,你過往係享有慣,譬如醫療福利啊,保險啊,誒,即係,誒,公積金啊,即係等等哩啲呢.
AA07	aa07-76f9e7ece53a66af985d	FC-R017_v.cha	235	XXA	嘅時候	u+n	噉但係如果而家冇錢做老闆嘅時候呢,就嗰啲數呢,你要自己計埋,即你要準備啊,beprepare啊就係你自己準備,係要自己做老闆啊.	係.	同埋好講性格𡃉.
AA07	aa07-ac6d48497e6b6db034fa	FC-R017_v.cha	237	XXB	嘅環境	u+n	即係譬如你性格點呢,啱你嘅環境呢,你發揮得好啲𡃉.	同埋好講性格𡃉.	譬如嗱,你,即係個人譬如multi-focus啊我覺得如果做老闆一定要.
AA07	aa07-ef106945e1f7f84bdd74	FC-R017_v.cha	244	XXB	嘅時候	u+n	你去做-做老細嘅時候呢,噉你啊嗰啲又要計啊,又要計數,哦,又要成-成本,之後又要計個quality,即係個質量.	喀.	同埋又要同人傾生意喎,又要計個,即係有人際關係喎.
AA07	aa07-426a684905167a270767	FC-R017_v.cha	260	XXA	嘅情況	u+n	誒,可能都會即係面臨咗解體嘅情況,就係話,冇嘅,噉譬如阿Paul嗰間公司,你係需要揾一個人幫你寫一啲programme.	嗯.	係.
AA07	aa07-53b8ec688750b5b13e16	FC-R017_v.cha	282	XXA	嘅日子	u+n	因為譬如香港好耐以-即係個安定繁榮,即係哩段日子呢,我哋過即係舒服嘅日子呢,過咗好耐嘅.	嗯.	嗯.
AA07	aa07-f7a101b6331bd2ed0ec2	FC-R017_v.cha	321	XXB	嘅時候	u+n	即係當你啊諗住,啊做創作嘅時候呢,又要諗下啊嗰條雞仔數點樣計啊噉樣呢.	嗯.	嗯.
AA07	aa07-f97a996899878e4001c2	FC-R017_v.cha	359	XXA	嘅嘢	u+n	可以做到自己嘅嘢.	喀.	噉都可以係一個即係小組嘅-嘅形式囖.
AA07	aa07-749ce5aa97cd36967b87	FC-R017_v.cha	360	XXA	嘅形式	u+n	噉都可以係一個即係小組嘅-嘅形式囖.	可以做到自己嘅嘢.	嗯.
